id,uuid,title,settings,setting,_lft,_rgt,created_at,updated_at,extra_attributes,tenant_id
1847,b26f7303-dfc1-4781-92d5-386b93d29372,DR12708I,[],[],3639,3640,2021-03-25 17:00:33,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Jameson Flatley"", ""shift"": ""Morning"", ""title"": ""DR12708I"", ""supvid"": ""00029246"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Nor Azizah Binti Jamalludin"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1846,52647c48-8274-4df4-a094-1912e3428035,DR12604I,[],[],3637,3638,2021-03-25 17:00:33,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Consuelo Steuber"", ""shift"": ""Group 2"", ""title"": ""DR12604I"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1845,631c39a3-b72e-4185-8dee-e50549840636,DR12602I,[],[],3635,3636,2021-03-25 17:00:33,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Dorian Ratke"", ""shift"": ""Group 3"", ""title"": ""DR12602I"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1844,c3bd2c24-f62d-4c8f-9805-ada696729459,DR12600I,[],[],3633,3634,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Camila Simonis"", ""shift"": ""Group 3"", ""title"": ""DR12600I"", ""supvid"": ""00155983"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Rokinah Binti Yaakub"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1843,43dfe4b7-92f7-49ff-ba33-63d84b534a3d,DR12597I,[],[],3631,3632,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Samantha Thiel"", ""shift"": ""Night"", ""title"": ""DR12597I"", ""supvid"": ""00029246"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Nor Azizah Binti Jamalludin"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1842,b2510a6b-c1ec-4210-8edd-217b48963bb0,DR12596I,[],[],3629,3630,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Josiah Crona"", ""shift"": ""Group 2"", ""title"": ""DR12596I"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1841,9e6ea667-2eaf-4e85-b951-eb69c2f18d9a,DR12593I,[],[],3627,3628,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Antwan Greenfelder"", ""shift"": ""Morning"", ""title"": ""DR12593I"", ""supvid"": ""00030414"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Zuriati Binti Ahmad Sofi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1840,e1455987-c18e-4d5d-b0b4-bc46e7854168,DR12592I,[],[],3625,3626,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Terrence Bradtke"", ""shift"": ""Group 3"", ""title"": ""DR12592I"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1839,fef73f4f-0f9c-4ee2-be64-d6ced00d9f47,DR12587I,[],[],3623,3624,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Beth Brekke"", ""shift"": ""Morning"", ""title"": ""DR12587I"", ""supvid"": ""00030462"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohd Husaini Gooi Bin Abdullah"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1838,b477bdac-c9a5-45f9-a096-d592008a9086,DR12584I,[],[],3621,3622,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Constantin Koelpin"", ""shift"": ""Night"", ""title"": ""DR12584I"", ""supvid"": ""01639126"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Syaffiq Ahmad Bin Mohd Hussain"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1837,229b339a-7528-4ef7-89aa-a1cc53361f0c,DR12512I,[],[],3619,3620,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Tod Cruickshank"", ""shift"": ""Group 2"", ""title"": ""DR12512I"", ""supvid"": ""01375131"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Dineeshkumar A/L Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711061"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1836,a2b0a985-b6d9-413a-890b-9196985d7cb8,DR12408I,[],[],3617,3618,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Laurie Orn"", ""shift"": ""Morning"", ""title"": ""DR12408I"", ""supvid"": ""01391937"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Noorhazlynda Binti Ibrahim"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G47.C""}",56
1835,6257fb53-58a0-48f3-905a-38651ed753c2,DR12406I,[],[],3615,3616,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Randi Stroman"", ""shift"": ""Night"", ""title"": ""DR12406I"", ""supvid"": ""01639126"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Syaffiq Ahmad Bin Mohd Hussain"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1834,8c749260-4160-4bd4-a1e7-305b5916a9ad,DR12393I,[],[],3613,3614,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Earnestine Stamm"", ""shift"": ""Morning"", ""title"": ""DR12393I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1833,1ccf17e6-036a-4329-a2ba-a4aef3ff77e4,DR12388I,[],[],3611,3612,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Carli Kshlerin"", ""shift"": ""Night"", ""title"": ""DR12388I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1832,070d8892-517b-42b7-acac-9a8b7d83af96,DR12386I,[],[],3609,3610,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Garland Ankunding"", ""shift"": ""Night"", ""title"": ""DR12386I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1831,a00ced88-e713-4df5-98f2-d36b2a9a4dd6,DR12380I,[],[],3607,3608,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Antone Hermann"", ""shift"": ""Night"", ""title"": ""DR12380I"", ""supvid"": ""01639126"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Syaffiq Ahmad Bin Mohd Hussain"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1830,f5598a1e-1dad-43ef-8368-e01e794e49eb,DR12371I,[],[],3605,3606,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Genoveva Fadel"", ""shift"": ""Morning"", ""title"": ""DR12371I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1829,c7bed61c-9ff7-4a19-9616-2bd24737dbeb,DR12323I,[],[],3603,3604,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Jimmy Torphy"", ""shift"": ""Night"", ""title"": ""DR12323I"", ""supvid"": ""00030414"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Zuriati Binti Ahmad Sofi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1828,356ac33f-0be1-45d8-8ccc-abb4100bf93a,DR12322I,[],[],3601,3602,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Barney Skiles"", ""shift"": ""Night"", ""title"": ""DR12322I"", ""supvid"": ""00030414"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Zuriati Binti Ahmad Sofi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1827,71471c39-1d2f-4d5f-9de9-3d7842656c20,DR12159I,[],[],3599,3600,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Lessie Herzog"", ""shift"": ""Group 2"", ""title"": ""DR12159I"", ""supvid"": ""00090340"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Mohamad Sobri Bin Daud"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1826,84acfa9b-d723-4fd9-a84c-36e19e795861,DR12157I,[],[],3597,3598,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Randal Anderson"", ""shift"": ""Group 3"", ""title"": ""DR12157I"", ""supvid"": ""00155983"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Rokinah Binti Yaakub"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1825,2daf088c-fedd-4d1b-8dcd-58415727ab21,DR12153I,[],[],3595,3596,2021-03-25 17:00:32,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Juanita Ebert"", ""shift"": ""Morning"", ""title"": ""DR12153I"", ""supvid"": ""01326122"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Vinoshraj A/L Krishnan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1824,e1e296fc-45cd-4a37-9a23-23e195b65ee3,DR12152I,[],[],3593,3594,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Theresa Kohler"", ""shift"": ""Group 2"", ""title"": ""DR12152I"", ""supvid"": ""00155983"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Rokinah Binti Yaakub"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1823,63d2ce42-cfca-4b7b-90cb-295da1315dd3,DR12151I,[],[],3591,3592,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Jaquelin Jacobi"", ""shift"": ""Group 3"", ""title"": ""DR12151I"", ""supvid"": ""00029246"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Nor Azizah Binti Jamalludin"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1822,e3b24b3c-2cc2-4f15-87a7-8bea0d199601,DR12150I,[],[],3589,3590,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Helga Mayert"", ""shift"": ""Group 2"", ""title"": ""DR12150I"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1821,bd54dc4b-fa60-48f9-964c-07d635a3328b,DR12149I,[],[],3587,3588,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Leola Marks"", ""shift"": ""Group 2"", ""title"": ""DR12149I"", ""supvid"": ""00029246"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Nor Azizah Binti Jamalludin"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1820,889023c6-2347-4b43-8ddf-a710a9b46eff,DR12145I,[],[],3585,3586,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Eden Bernier"", ""shift"": ""Group 2"", ""title"": ""DR12145I"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1819,5bcb70b8-0df6-4d85-98b3-9faf69daf2c0,DR12143I,[],[],3583,3584,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Rey Collier"", ""shift"": ""Group 3"", ""title"": ""DR12143I"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1818,66d89827-e071-474b-beb5-eb8843ed8f89,DR12142I,[],[],3581,3582,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Loma Doyle"", ""shift"": ""Group 3"", ""title"": ""DR12142I"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1817,9a54ce72-447c-487f-af7c-2b113e9293af,DR12137I,[],[],3579,3580,2021-03-25 17:00:31,2021-04-24 13:10:29,"{""dept"": ""MFG"", ""name"": ""Lauretta Prohaska"", ""shift"": ""Night"", ""title"": ""DR12137I"", ""supvid"": ""01391977"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Salahudin Bin Ahmad"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711061"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1816,7bdaa097-f9e4-4b66-b28b-ca18d367cd4c,DR12136I,[],[],3577,3578,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Imogene Becker"", ""shift"": ""Morning"", ""title"": ""DR12136I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1815,75e2b16b-ae82-4b62-b864-27b39882a6ae,DR12133I,[],[],3575,3576,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Kasey Kuhn"", ""shift"": ""Night"", ""title"": ""DR12133I"", ""supvid"": ""01639126"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Syaffiq Ahmad Bin Mohd Hussain"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1814,e312529e-99f5-4e25-bf39-24f30bd10dfb,DR12131I,[],[],3573,3574,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Melba Treutel"", ""shift"": ""Morning"", ""title"": ""DR12131I"", ""supvid"": ""01326122"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Vinoshraj A/L Krishnan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1813,5f9fb9ac-393d-4f14-ba00-26d8962c7899,DR12130I,[],[],3571,3572,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Olin Stiedemann"", ""shift"": ""Night"", ""title"": ""DR12130I"", ""supvid"": ""01326122"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Vinoshraj A/L Krishnan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1812,80e2bb54-b1c8-4c96-a85b-e03c53bb3f40,DR12093I,[],[],3569,3570,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Elmore Jacobson"", ""shift"": ""Night"", ""title"": ""DR12093I"", ""supvid"": ""01326122"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Vinoshraj A/L Krishnan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712009"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1811,849e3993-fd6e-4ccd-9b09-ce88a1d52cf8,DR12091I,[],[],3567,3568,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Tomasa Anderson"", ""shift"": ""Morning"", ""title"": ""DR12091I"", ""supvid"": ""00030273"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Sitti Hadija Binti Salusa"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711061"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1810,f36a8185-f5e2-4a79-933e-253ac4d8ba7c,DR12089I,[],[],3565,3566,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Jonatan Stokes"", ""shift"": ""Morning"", ""title"": ""DR12089I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1809,2cf2ff4d-93e4-4f98-9049-9186aad61842,DR12088I,[],[],3563,3564,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Ewald Koelpin"", ""shift"": ""Morning"", ""title"": ""DR12088I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1808,78d58c25-3538-4c02-aa13-d03adaaf9775,DR12087I,[],[],3561,3562,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Montana Metz"", ""shift"": ""Night"", ""title"": ""DR12087I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1807,98bf7fa2-b30b-439a-918f-16590b0db68e,DR12085I,[],[],3559,3560,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Charlie Christiansen"", ""shift"": ""Night"", ""title"": ""DR12085I"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1806,606a66b4-68d8-4f56-80fe-cec0b25e107d,DR12034N,[],[],3557,3558,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Godfrey Mills"", ""shift"": ""Group 3"", ""title"": ""DR12034N"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G62.C""}",56
1805,b831b5f2-d857-4a99-a780-b4bf4151fdac,DR12033N,[],[],3555,3556,2021-03-25 17:00:31,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Conor Pollich"", ""shift"": ""Morning"", ""title"": ""DR12033N"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1804,708f9ca3-d4b0-4a5e-a705-57901abc55a9,DR12032N,[],[],3553,3554,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Christa Jones"", ""shift"": ""Group 2"", ""title"": ""DR12032N"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""712008"", ""department"": ""MF00"", ""shiftgroup"": ""G61.C""}",56
1803,8da0bf8d-2328-455a-9c93-b656a39b769f,DR12031N,[],[],3551,3552,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Marina Roberts"", ""shift"": ""Night"", ""title"": ""DR12031N"", ""supvid"": ""00028871"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Thamayanthi A/P Subramaniam"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1802,e817a1b9-fd4a-4e31-855c-090b86d8d8d0,DR12028N,[],[],3549,3550,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Blake Schaefer"", ""shift"": ""Morning"", ""title"": ""DR12028N"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1801,c82dca4e-ec16-4f6d-b724-e7892e51b823,DR12027N,[],[],3547,3548,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Esta Terry"", ""shift"": ""Night"", ""title"": ""DR12027N"", ""supvid"": ""01391832"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Eng Ching Hooi"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""711060"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
1800,8ccd3e17-10de-4d4b-8067-0bc83fb99fa0,DR12025N,[],[],3545,3546,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Korbin Cremin"", ""shift"": ""Morning"", ""title"": ""DR12025N"", ""supvid"": ""00092733"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Shafiur Rahman Bin Syed Sultan"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G26.C""}",56
1799,a256c798-f8f6-4208-b7fa-9a623c045cf8,DR11994N,[],[],3543,3544,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Keeley Brakus"", ""shift"": ""Morning"", ""title"": ""DR11994N"", ""supvid"": ""01391937"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Noorhazlynda Binti Ibrahim"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G47.C""}",56
1798,263237f4-f27a-4fbf-b1b2-7376b3f0d1f4,DR11992N,[],[],3541,3542,2021-03-25 17:00:30,2021-04-24 13:10:28,"{""dept"": ""MFG"", ""name"": ""Rudolph Bogan"", ""shift"": ""Night"", ""title"": ""DR11992N"", ""supvid"": ""01639126"", ""daytype"": ""Regular"", ""job cat"": ""DL"", ""category"": ""XA"", ""supvname"": ""Syaffiq Ahmad Bin Mohd Hussain"", ""workcell"": ""KEYSIGHT"", ""costcenter"": ""722003"", ""department"": ""MF00"", ""shiftgroup"": ""G27.C""}",56
